Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Fraunhofer-Magazin 2.2024,https://www.fraunhofer.de/content/dam/zv/de/publikationen/Magazin/2024/Fraunhofer-Magazin-2-2024.pdf,"Jul 10, 2024 ... den Life Sciences«: »Unsere KI-Methoden sorgen dafür, dass die ... Fest steht: Wir wollen den KI-Einsatz und den. KI-Standort in Deutschland ...",negativ,de
Silicon Economy - Fraunhofer IML,https://www.iml.fraunhofer.de/de/unser-institut/projekte/silicon-economy.html,... Methoden sowie Standards für eine vernetzte Infrastruktur im Sinne der ... In Deutschland ist die Logistik heute die drittgrößte Branche. Deutsche ...,negativ,de
Identifizierung und Bewertung von Zukunftstechnologien für ...,https://www.kfw.de/PDF/Download-Center/Konzernthemen/Research/PDF-Dokumente-Studien-und-Materialien/KfW_Bericht_Zukunftstechnologien.pdf,"https://www.ki-strategie-deutschland.de/home.html ... (25) Das Statistische Bundesamt beziffert den Markt der deutschen Recycling-Branche. 2020 auf 17,7 Mrd.",neutral,de
Social-Media-Marketing – eine Strategie für 2022 und darüber ...,https://business.adobe.com/de/blog/basics/social-media-marketing-strategy,"May 8, 2022 ... SMM ist eine der effektivsten Methoden ... Möglicherweise haben sie ein wachsendes Interesse unter männlichen Anwendern an eurer Branche entdeckt ...",neutral,com
AI trust for Nemko Germany,https://www.nemko.com/de/ai-trust,"Nemko unterstützt Sie mit dem nötigen Fachwissen, um die Anwendung von verantwortungsvollen KI-Methoden zu gewährleisten. Was hat es mit KI auf sich? Der ...",negativ,com
Eckpunktepapier für eine Landesstrategie Künstliche Intelligenz ...,https://www.senatspressestelle.bremen.de/sixcms/media.php/13/20190520_Eckpunktepapier%20f%C3%BCr%20eine%20Landesstrategie%20K%C3%BCnstliche%20Intelligenz%20Bremen.pdf,"May 22, 2019 ... In der Luft- & Raumfahrt, der Windindustrie oder der maritimen ... Anwendung von KI-Methoden in der Grundlagenforschung beschäftigt, wie zum.",neutral,de
Lehrstuhl Regelungstechnik - Lehrstuhl Regelungstechnik ...,https://www.rt.uni-rostock.de/lehrstuhl-regelungstechnik/,"... maritimen Branche als auch seiner technisch präzisen Qualität. Der Beitrag ... Maritimen Sicherheitsforschung, Weltraumwetterforschung und des Deutschen ...",neutral,de
https://www.bundesregierung.de/service/opendata/breg-de/reden ...,https://www.bundesregierung.de/service/opendata/breg-de/reden-1584988.xml,"... maritimen Wirtschaft in Deutschland. Nirgendwo sonst ist die gesamte maritime ... Jede einzelne Branche in Deutschland hat ein ganz direktes, ureigenes ...",negativ,de
DEUTSCHE RAUMFAHRTAKTEURE,https://raumfahrtkoordinator.hessen.de/sites/raumfahrtkoordinator.hessen.de/files/2023-11/deutsche-raumfahrtakteure.pdf,"... Branche wie Airbus Defense and Space, DLR, OHB. u. a.. • Gründungsjahr: 1978 ... Methoden, um Lösungen für robuste und zuverlässige Raumfahrt ...",positiv,de
Liste - Langansicht - Fakultät für Informatik und Elektrotechnik ...,https://www.ief.uni-rostock.de/fakultaet/ueber-uns/news-archiv/news-2022/liste-langansicht-1/,"Dec 24, 2023 ... “ Wenn alles zusammenpasst, treten Informatiker und Unternehmer in die Tiefenberatung ein. KI geeignet für viele Branchen Ein Beispiel für ...",negativ,de
Building Information Modeling (BIM) – Einführung und ... - BMDV,https://www.bmdv.bund.de/bim,"Um der BIM-Methode in Deutschland zum Durchbruch zu verhelfen, hat das Bundesministerium für Digitales und Verkehr im Jahr 2015 einen Stufenplan für die ...",negativ,de
Marinekommando Jahresbericht 2023,https://www.bundeswehr.de/resource/blob/5716058/277a375f7630de85fe86fef391de90b3/jahresbericht-2023-neu--data.pdf,"Sep 11, 2023 ... den Methoden und Verfahren, um das Einsatzpotential der ... werbsfähigkeit der deutschen maritimen Branche würde sogleich dem im ...",neutral,de
Innovation - HHLA,https://hhla.de/the-power-of-networks/innovation,Logistik 4.0 für die gesamte Branche. Bei der HHLA setzen wir auf digitale Lösungen und fördern deren Entwicklung mit unserer Innovationseinheit HHLA Next.,negativ,de
2024 - Fraunhofer ITWM,https://www.itwm.fraunhofer.de/de/presse-publikationen/aktuelles/aktuelles2024.html,"EP-KI: Entscheidungsunterstützung für betriebswirtschaftliche Prozesse mit Hilfe neuer KI-Methoden ... maritime Branche SMM (Shipbuilding, Machinery and ...",neutral,de
Newsletter SGW – 14/August 2024,https://www.forschungsfoerderung.uni-bayreuth.de/pool/dokumente/f-newsletter-archiv/2024-sgw-newsletter/202408_Nr_14_August_ServicestelleForschungsfoerderung_Newsletter-SGW.pdf,"Aug 26, 2024 ... KI-Technologie und ein eindeutiger Bezug zu den Handlungsfeldern des ... den maritimen Einsatz bringen wollen. Dazu gehören neben ...",neutral,de
"Wussten Sie, dass Ihr Unternehmen bis zu 25% Ihrer Forschungs ...",https://www.instagram.com/forschungsverbund/p/DBHFS1Rg9ai/,"Oct 14, 2024 ... ... Methoden ✓ Experimentelle Entwicklung: Prototypen, KI ... Advent: Knusper, knusper, Küste: Unsere maritimen Highlights im Rückblick!",neutral,com
