Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
ZMT-Studie vorgestellt: Potenzial für Schiffsrecycling im Land ...,https://www.leibniz-zmt.de/de/neuigkeiten/nachrichten-aktuelles/archiv-news/zmt-studie-vorgestellt-potenzial-fuer-schiffsrecycling-im-land-bremen-und-deutschland-nutzen.html,"Nov 10, 2023 ... ... maritime Branche. Die Zahlen sind beeindruckend. Der ZMT-Analyse ... Nachhaltigkeitspreises MCN Cup 2021, gibt es eine erste ...",negativ,de
Positive Geschäftsentwicklung in 2023 / Top-Themen Nachhaltigkeit ...,https://presse.maritim.de/pressreleases/positive-geschaeftsentwicklung-in-2023-strich-top-themen-nachhaltigkeit-und-digitalisierung-3306908,"Mar 5, 2024 ... Um den Gästen möglichst klima- und umweltfreundliche Übernachtungen anbieten zu können, sind alle Maritim Hotels in Deutschland einem ...",positiv,de
Deutsche Allianz für Handelserleichterungen | Agentur für Wirtschaft ...,https://wirtschaft-entwicklung.de/unser-angebot/unser-netzwerk/tradefacilitation,Im Projekt „Digitising Global Maritime Trade“ (DGMT) arbeiten öffentliche ... Nachhaltigkeit weiter ausbauten. Unternehmer*innen aus diversen Bereichen ...,neutral,de
Blaue Wirtschaft – Die Ocean Foundation,https://oceanfdn.org/de/Blue-Economy/,Pedregon. (2018). Ozean/Maritime Cluster: Führung und Zusammenarbeit für die nachhaltige Entwicklung der Ozeane und die Umsetzung der Ziele für nachhaltige ...,negativ,org
23. Tourismusgipfel des BTW: Bundesverband der Deutschen ...,http://www.btw.de/veranstaltungen-termine/tourismusgipfel/23-tourismusgipfel-2022.html,"Unsere Branche muss das Thema Klimaschutz und Nachhaltigkeit konsequent und auf allen Ebenen angehen. Wir müssen selbst aktiv werden, bevor uns die Politik ...",negativ,de
Klimaschutz durch Technologie: Inspiration und Adaption aus ...,https://kompetenzzentrum-tourismus.de/news/klimaschutz-durch-technologie-inspiration-und-adaption-aus-anderen-branchen/,"May 24, 2022 ... So betonte auch Claudia Müller, Koordinatorin der Bundesregierung für Maritime Wirtschaft ... Klima, Nachhaltigkeit und Sickereffekten. Die ...",negativ,de
Maritimes Cluster Norddeutschland,https://www.hamburg.de/politik-und-verwaltung/behoerden/bwi/themen/maritimes-cluster-199524,"Das Deutsche Maritime Zentrum e.V. ist ein Think Tank, der den branchenübergreifenden kommunikativen Austausch innerhalb der Maritimen Wirtschaft sowie mit ...",neutral,de
Zusammen sind wir Mehrwert!,https://www.interreg-de-dk.eu/,"Der Interreg-Ausschuss hat daher beschlossen, dass zur Antragsfrist am 10.11.2025 insbesondere die Stärkenpositionen Maritime Wirtschaft, Ernährungswirtschaft ...",negativ,eu
Census of marine life - Institut der deutschen Wirtschaft (IW),https://www.iwkoeln.de/studien/census-of-marine-life.html,"In der Forstwirtschaft kennt man den Begriff der Nachhaltigkeit schon seit gut 300 Jahren. In der Hochseefischerei hingegen warten wir bis heute darauf, ...",positiv,de
Deutsches Klima Konsortium,https://www.deutsches-klima-konsortium.de/,ENERGIETAGE 2025 – Die Leitveranstaltung der Energiewende in Deutschland ... Forschungsinstitut für Nachhaltigkeit (RIFS) · Forschungszentrum Jülich (FZ ...,negativ,de
Schifffahrt,https://oeffentliche-private-dienste.verdi.de/mein-arbeitsplatz/schifffahrt,Maritime Wirtschaft. 030/6956-2612. maritime-wirtschaft@verdi.de. Susana Pereira Ventura. Leiterin ITF Vertragsbüro Deutschland / Head of ITF Agreements Germany.,positiv,de
Studie - Beitrag von Green Finance zum Erreichen von ...,https://www.kfw.de/PDF/Download-Center/Konzernthemen/Research/PDF-Dokumente-Studien-und-Materialien/Green-Finance-und-Klimaneutralitaet.pdf,"Jan 27, 2021 ... Deutschland und innerhalb seiner Branche eine Vereinbarung über einen „Green Loan“ abge- ... ziele hinsichtlich Klimaschutz und Nachhaltigkeit ...",neutral,de
Maritime kritische Infrastrukturen - Stiftung Wissenschaft und Politik,https://www.swp-berlin.org/10.18449/2024S03/,... maritime kritische Infrastrukturen in Deutschland noch aus. Dies mag ... Bundesministerium für Wirtschaft und Klimaschutz. BNetzA. Bundesnetzagentur.,neutral,org
